sound_id,audio_path,onomatopoeia_katakana,confidence_score,acceptance_score,dsp_target_0,dsp_target_1,dsp_target_2,dsp_target_3,dsp_target_4,dsp_target_5,dsp_target_6,dsp_target_7,dsp_target_8,dsp_target_9
a1_magno2_089,a1/magno2/089.wav,トン,5,4.6,-0.3420289357503255,-0.5129059155782063,-0.9964767494157236,-0.9919969149655927,1.0,-0.44865543397244523,-0.9834369259113747,1.0,-0.4419501133786848,-0.41950113378684806
a1_magno2_093,a1/magno2/093.wav,トン,5,4.6,-0.30522823333740234,-0.5449392000834148,-0.9969392249579274,-0.9942480857149288,0.9184614880224966,-0.11749067187152928,-0.9268999637045541,1.0,-0.4419501133786848,-0.41950113378684806
a1_magno2_096,a1/magno2/096.wav,トン,5,4.6,-0.36413733164469403,-0.5434881846110027,-0.9971896484110218,-0.9936953695754288,0.9647888684618409,-0.16481913543890192,-0.9720620524292503,1.0,-0.4419501133786848,-0.41950113378684806
a1_magno2_097,a1/magno2/097.wav,トン,5,4.6,-0.2732071081797282,-0.7175815900166829,-0.9979435571076276,-0.9937022286846684,0.8460983534865052,0.001674044046708012,-0.9328154663176462,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_magno3_028,a1/magno3/028.wav,コッ,5,4.6,-0.2454258600870768,-0.6585707664489746,-0.998454607797151,-0.9939662788458703,0.6452485743165006,0.27002901353269926,-0.8440132468116472,0.7678004535147392,-0.4419501133786848,-0.3034013605442178
a1_magno3_043,a1/magno3/043.wav,コン,5,4.6,-0.1709455649058024,-0.7303727467854817,-0.9986405355293946,-0.9953992939939992,-0.16017956626876118,1.0,-0.5130462292926404,1.0,-0.4419501133786848,-0.3034013605442178
a1_magno3_044,a1/magno3/044.wav,コン,5,4.6,-0.1660161813100179,-0.7645729382832844,-0.9990118264370101,-0.9958522211066908,-0.17919037253522507,1.0,-0.8580157962391984,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_magno3_045,a1/magno3/045.wav,コン,5,4.6,-0.12229776382446289,-0.771876335144043,-0.9986861935243788,-0.9960345110878871,-0.34970294838103555,1.0,-0.8551518975612828,1.0,-0.4419501133786848,-0.3034013605442178
a1_magno3_046,a1/magno3/046.wav,コン,5,4.6,-0.11523795127868652,-0.8483859697977703,-0.999146841017764,-0.9953443151935374,-0.1755233032954111,1.0,-0.765668087771745,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_magno3_047,a1/magno3/047.wav,コン,5,4.6,-0.11620155970255534,-0.7241152127583821,-0.9985744123109767,-0.9952460659452265,-0.1856671567251601,1.0,-0.8162477656177561,1.0,-0.4419501133786848,-0.3034013605442178
a1_magno3_049,a1/magno3/049.wav,コン,5,4.6,-0.21936368942260742,-0.6548817952473958,-0.9986000353413687,-0.9942895913774046,0.48712726822949803,0.5428886776979984,-0.8766936039990806,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_magno3_050,a1/magno3/050.wav,コン,5,4.6,-0.15291150410970053,-0.7226600646972656,-0.9988185698940042,-0.9957325444127603,-0.04870399455789509,1.0,-0.8298964599196721,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_magno3_051,a1/magno3/051.wav,コン,5,4.6,-0.13344152768452963,-0.7305515607198079,-0.9986483825164781,-0.9961629993169758,-0.12773012696871988,1.0,-0.5478272551645992,1.0,-0.4419501133786848,-0.41950113378684806
a1_magno3_053,a1/magno3/053.wav,コン,5,4.6,-0.1429626146952311,-0.7425525983174641,-0.9990899920047489,-0.9966635011168267,-0.220817335595916,1.0,-0.7181286275023928,1.0,-0.4419501133786848,-0.3034013605442178
a1_magno3_055,a1/magno3/055.wav,コン,5,4.6,-0.10518248875935872,-0.7790643374125164,-0.9989690672293033,-0.9956113619484148,-0.02477762949163631,1.0,-0.825310542084074,1.0,-0.4419501133786848,-0.41950113378684806
a1_magno3_057,a1/magno3/057.wav,コン,5,4.6,-0.19149184226989746,-0.6512932777404785,-0.9986726160062935,-0.9950717125710486,0.30047613596560496,0.8477090802308245,-0.8862406032530122,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_magno3_059,a1/magno3/059.wav,コン,5,4.6,-0.1606439749399821,-0.763572374979655,-0.9989108332075458,-0.9955389666475355,0.21073529215902043,0.9490808152269343,-0.8152692030312929,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_magno3_067,a1/magno3/067.wav,タッ,5,4.6,-0.23682928085327148,-0.6847451527913411,-0.9987105696379651,-0.9952011410107052,0.22574295111196596,0.9619757074121997,-0.877196600257398,1.0,-0.4419501133786848,-0.41950113378684806
a1_teak1_020,a1/teak1/020.wav,コンッ,5,4.6,-0.23539908727010092,-0.6527764002482097,-0.9984643726770583,-0.9965083588142721,0.7545323457300992,0.1251847971781641,-0.8915088101559314,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_021,a1/teak1/021.wav,コンッ,5,4.6,-0.24790430068969727,-0.6002411842346191,-0.9982705859092941,-0.9967284796224275,0.710481603792176,0.2172766412588205,-0.9273231095185305,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_022,a1/teak1/022.wav,コンッ,5,4.6,-0.21949664751688638,-0.6363431612650554,-0.9980781999847953,-0.9966279777430274,0.7398001354009696,0.1678918586802678,-0.9233671268116908,0.7678004535147392,-0.38390022675736957,-0.18730158730158736
a1_teak1_023,a1/teak1/023.wav,コンッ,5,4.6,-0.24479254086812338,-0.6471219062805176,-0.998790905651742,-0.9965445213152037,0.7525623030054589,0.163885152776845,-0.9505875737638871,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_025,a1/teak1/025.wav,コンッ,5,4.6,-0.2934848467508952,-0.597302754720052,-0.9973732688346906,-0.9962999624232928,0.8805072321301026,-0.026971496160805852,-0.9743547646448234,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_026,a1/teak1/026.wav,コンッ,5,4.6,-0.22883963584899902,-0.5645753542582195,-0.9975947799024213,-0.9969828614026085,0.6932825409582235,0.24332522908292775,-0.9248430731714314,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak1_027,a1/teak1/027.wav,コンッ,5,4.6,-0.23311281204223633,-0.6511538823445637,-0.997609740950256,-0.9963473075512086,0.689436803045445,0.211569880623395,-0.8623075064620265,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_028,a1/teak1/028.wav,コンッ,5,4.6,-0.14613564809163412,-0.7611625989278157,-0.998843443452664,-0.997049691128093,0.5589665533246335,0.4114613206493347,-0.8463899176577422,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_029,a1/teak1/029.wav,コンッ,5,4.6,-0.2853849728902181,-0.6381929715474446,-0.9979725261338876,-0.9963413525722923,0.8003699080334272,0.08737109052404857,-0.9510559754872311,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_030,a1/teak1/030.wav,コンッ,5,4.6,-0.18982561429341635,-0.709457238515218,-0.999053888448376,-0.9970036957306601,0.5941431945538367,0.36163781482171475,-0.8571088124546706,0.7678004535147392,-0.38390022675736957,-0.18730158730158736
a1_teak1_038,a1/teak1/038.wav,コッ,5,4.6,-0.1604290803273519,-0.718563715616862,-0.9988226209350177,-0.99703325332417,0.4368539299390244,0.6041900212175852,-0.8419667112390745,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak1_073,a1/teak1/073.wav,タッ,5,4.6,-0.3003932634989421,-0.5814789136250813,-0.9989239363332297,-0.9934328060770701,0.5245443302788708,0.5180633861512391,-0.935847208752133,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak1_077,a1/teak1/077.wav,コッ,5,4.6,-0.30079881350199383,-0.6270364125569661,-0.9977754139463145,-0.9937380482363742,0.4694007590025766,0.5861737048839173,-0.902405395970991,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak1_078,a1/teak1/078.wav,カッ,5,4.6,-0.2315068244934082,-0.662277380625407,-0.9990584102597774,-0.9951342964235178,0.1817183189340068,0.9549168774255792,-0.7479863667102056,1.0,-0.4419501133786848,-0.41950113378684806
a1_teak1_080,a1/teak1/080.wav,コッ,5,4.6,-0.24590555826822916,-0.5664606094360352,-0.9943606933193456,-0.9894833071843863,-0.24068028810531816,1.0,-0.09412514602152255,1.0,-0.4419501133786848,-0.41950113378684806
a1_teak1_085,a1/teak1/085.wav,コッ,5,4.6,-0.3441341718037923,-0.5748591423034668,-0.9890993853430692,-0.985016546824325,-0.028783322461311767,1.0,-0.4430280765924045,1.0,-0.4419501133786848,-0.18730158730158736
a1_teak1_086,a1/teak1/086.wav,コッ,5,4.6,-0.3420534133911133,-0.5062891642252605,-0.9900082531862231,-0.9858592683389177,-0.06574254405729729,1.0,-0.310751195046432,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak1_087,a1/teak1/087.wav,コッ,5,4.6,-0.2911587556203206,-0.5822993914286296,-0.992051825435363,-0.984951440009886,0.06934053613722568,0.9720546011925715,-0.4894636864313714,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak1_088,a1/teak1/088.wav,コッ,5,4.6,-0.3222958246866862,-0.585906982421875,-0.9891297938054469,-0.9816716879868487,0.03940483352218482,0.9794835035703096,-0.42632213887851356,0.7678004535147392,-0.38390022675736957,-0.07120181405895692
a1_teak2_044,a1/teak2/044.wav,カッ,5,4.6,-0.23528321584065756,-0.6328520774841309,-0.9986375890103208,-0.9977744043396508,-0.278934823744702,1.0,-0.771279310379879,1.0,-0.4419501133786848,-0.3034013605442178
a1_teak2_045,a1/teak2/045.wav,カッ,5,4.6,-0.28180821736653644,-0.619666576385498,-0.9988805244815608,-0.9974030668506843,-0.1284203467292232,1.0,-0.7816992269696871,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_teak2_047,a1/teak2/047.wav,カッ,5,4.6,-0.2993832429250081,-0.5773965517679851,-0.9979721827977814,-0.9971530201017474,0.10186732389547637,1.0,-0.8830993136086647,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_teak2_049,a1/teak2/049.wav,カッ,5,4.6,-0.2928231557210286,-0.5923016866048176,-0.9986377944107278,-0.9970387494131312,0.12405911434260597,1.0,-0.8304845176157616,0.7678004535147392,-0.38390022675736957,-0.41950113378684806
a1_teak2_050,a1/teak2/050.wav,カッ,5,4.6,-0.23291738828023276,-0.6684600512186687,-0.9986639543697632,-0.9979946835230509,-0.1601188155484724,1.0,-0.7716129813967992,1.0,-0.4419501133786848,-0.41950113378684806
a1_teak2_067,a1/teak2/067.wav,タン,5,4.6,-0.2703808943430583,-0.5760582288106282,-0.9982347596147588,-0.9971938614000126,-0.07732274849915277,1.0,-0.8294775543686448,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_teak2_068,a1/teak2/068.wav,タン,5,4.6,-0.2333827018737793,-0.661288579305013,-0.9987967492716767,-0.9978312767532189,-0.03603698819020362,1.0,-0.665072472981697,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_teak2_072,a1/teak2/072.wav,タン,5,4.6,-0.2846631209055583,-0.5911067326863606,-0.9985599464904307,-0.9971519418171021,-0.06433114297810516,1.0,-0.7716044968154302,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_teak2_073,a1/teak2/073.wav,タン,5,4.6,-0.32644303639729816,-0.5813048680623372,-0.9982806727159245,-0.9972637373940141,0.013640632319226409,1.0,-0.8388048925626601,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_teak2_076,a1/teak2/076.wav,タン,5,4.6,-0.2921888828277588,-0.5916043917338054,-0.9982933097966543,-0.9974303846628849,0.08914373401636233,1.0,-0.6707888278491532,0.7678004535147392,-0.38390022675736957,-0.3034013605442178
a1_teak2_078,a1/teak2/078.wav,タン,5,4.6,-0.2731040318806966,-0.568361759185791,-0.9978637459978783,-0.9972655154047301,0.18747099174377357,1.0,-0.8667633242436547,1.0,-0.4419501133786848,-0.3034013605442178
a1_wood2_000,a1/wood2/000.wav,カッ,5,4.6,0.04304099082946777,-0.8335188229878743,-0.9997566201597271,-0.9994937934077975,-0.564543831164147,1.0,-0.6962347810947516,0.5356009070294785,-0.32585034013605446,-0.3034013605442178
a1_wood2_019,a1/wood2/019.wav,カッ,5,4.6,-0.061048428217569985,-0.8539485931396484,-0.9996310131919782,-0.9998248671289611,-0.49337664689354255,1.0,-0.8351431574565529,0.7678004535147392,-0.4419501133786848,-0.41950113378684806
a1_wood2_056,a1/wood2/056.wav,チャ,5,4.6,-0.02757406234741211,-0.8250055313110352,-0.9996683907600012,-0.9998715529070499,-0.03433240186331166,1.0,-0.6755860312508738,0.5356009070294785,-0.32585034013605446,-0.3034013605442178
a1_wood3_008,a1/wood3/008.wav,カタッ,5,4.6,-0.27874008814493817,-0.6029135386149089,-0.9982486444168487,-0.998021667781768,0.1348912410613321,0.9237421096197993,-0.5685815441330868,0.5356009070294785,-0.26780045351473925,-0.07120181405895692
a1_wood3_009,a1/wood3/009.wav,カタッ,5,4.6,-0.3546706835428874,-0.539466381072998,-0.9961399612013191,-0.996436884103527,0.35417204145193026,0.6641268240805787,-0.7230877409183836,-0.16099773242630389,-0.32585034013605446,-0.07120181405895692
a1_wood3_060,a1/wood3/060.wav,コロッ,5,4.6,-0.27494605382283527,-0.6115428606669109,-0.9987644482342253,-0.9968402669336364,0.34612469142099456,0.8134463850390383,-0.9490482933886347,0.30340136054421774,-0.26780045351473925,-0.18730158730158736
a1_wood3_079,a1/wood3/079.wav,カラッ,5,4.6,-0.22697178522745767,-0.6473232905069988,-0.9985213136743342,-0.9978025367930612,0.0868057545986991,1.0,-0.9004055303235107,-0.857596371882086,-0.32585034013605446,-0.07120181405895692
a1_wood3_090,a1/wood3/090.wav,カラッ,5,4.6,-0.34542131423950195,-0.5259908040364583,-0.9963626647124304,-0.9965319976311813,0.33479755475253326,0.8158454333123297,-0.924034801784281,-0.39319727891156453,-0.38390022675736957,0.044897959183673494
a2_bank_063,a2/bank/063.wav,ボーン,5,4.6,-0.1523252328236898,-0.6551014582316081,-0.9989891201659722,-0.9784398876706566,1.0,-0.26410157746908425,-0.963875128608968,0.30340136054421774,-0.09365079365079368,1.0
a2_bank_070,a2/bank/070.wav,ボーン,5,4.6,-0.17637014389038086,-0.5337103207906086,-0.9981223502126322,-0.9946448335250049,0.8251047634780231,0.05105276056664354,-0.9580344829371337,0.30340136054421774,-0.09365079365079368,1.0
a2_bank_071,a2/bank/071.wav,ボーン,5,4.6,-0.16188383102416992,-0.507341702779134,-0.9976501643584127,-0.9954575549186269,0.9041477328757577,-0.08165604336990584,-0.9470092053694206,0.5356009070294785,-0.09365079365079368,1.0
a2_bank_075,a2/bank/075.wav,ボーン,5,4.6,-0.1735402743021647,-0.5879577000935872,-0.9968768763423079,-0.9715763134876718,0.8954843341442489,-0.09223843423808553,-0.930383244266731,0.30340136054421774,-0.09365079365079368,1.0
a2_bank_078,a2/bank/078.wav,ボーン,5,4.6,-0.19713997840881348,-0.7235865592956543,-0.9968183835542639,-0.9937711429788926,0.8329733220789528,0.02563066980422457,-0.9379693663602994,0.30340136054421774,-0.20975056689342403,1.0
a2_bank_092,a2/bank/092.wav,バン,5,4.6,-0.4630168279012044,-0.3812429110209148,-0.7627606694169616,-0.8268580970738305,0.012655383561737343,0.9817186274120093,-0.5913596020281757,0.5356009070294785,-0.32585034013605446,1.0
a2_bowl_064,a2/bowl/064.wav,カーンッ,5,4.6,-0.2205801010131836,-0.6270054181416829,-0.9888160747064818,-0.959232083468174,-0.24277576685953417,0.7709786162847607,0.651227572623839,0.5356009070294785,-0.09365079365079368,1.0
a2_bowl_071,a2/bowl/071.wav,カーン,5,4.6,-0.07236766815185547,-0.7054651578267415,-0.9964217839969252,-0.9764448433319889,-0.43224323866762693,0.735912594295286,1.0,0.07120181405895698,-0.1517006802721089,1.0
a2_bowl_077,a2/bowl/077.wav,ターン,5,4.6,0.0928645133972168,-0.8391316731770833,-0.9991427420607218,-0.993623987810965,-0.6812471905494348,0.5966482838191167,1.0,0.30340136054421774,-0.09365079365079368,1.0
a2_bowl_094,a2/bowl/094.wav,ディン,5,4.6,-0.4519815444946289,-0.42450428009033203,-0.9613733429169458,-0.9892200407034178,-0.4517656688933027,0.5226593060991276,1.0,0.5356009070294785,-0.26780045351473925,1.0
a2_candybwl_000,a2/candybwl/000.wav,ドンッ,5,4.6,-0.31386899948120117,-0.13609464963277174,-0.9608718449874145,-0.3963698838011429,1.0,-0.9270584762352566,-0.970727017706037,0.30340136054421774,-0.03560090702947846,1.0
a2_candybwl_009,a2/candybwl/009.wav,ドゥン,5,4.6,-0.17242924372355142,-0.532412846883138,-0.9787610757158737,-0.7187879766028582,1.0,-0.8251449524873472,-0.9030347711705385,0.5356009070294785,-0.26780045351473925,1.0
a2_candybwl_020,a2/candybwl/020.wav,ゴーン,5,4.6,-0.051131884256998696,-0.30381155014038086,-0.9856904014405174,-0.897419133349559,0.93693247237046,-0.17500481573084814,-0.9808476353635829,0.5356009070294785,0.19659863945578224,1.0
a2_candybwl_024,a2/candybwl/024.wav,ドーン,5,4.6,0.01707116762797038,-0.3033668200174968,-0.9904257383373113,-0.9175063400068613,0.5614613704262033,0.41268082032290443,-0.9374037094259937,0.07120181405895698,0.08049886621315196,1.0
a2_candybwl_028,a2/candybwl/028.wav,ドオオオオーン,5,4.6,0.010753711064656576,-0.11371890703837084,-0.9906852632788543,-0.914887832633098,0.581408537657321,0.38088007185119466,-0.9401252954486724,0.07120181405895698,0.022448979591836747,1.0
a2_candybwl_043,a2/candybwl/043.wav,ガンッ,5,4.6,-0.3096786340077718,-0.4784369468688965,-0.8768981194759775,-0.46317633685142323,0.876340934128115,-0.39444219412744685,-0.9241577527677769,0.30340136054421774,-0.03560090702947846,1.0
a2_candybwl_050,a2/candybwl/050.wav,ダン,5,4.6,-0.27361392974853516,-0.4560103416442871,-0.94928967146426,0.01431960837436197,0.7368608895755715,-0.4492397869451381,-0.9143715460503988,0.30340136054421774,-0.26780045351473925,1.0
a2_candybwl_056,a2/candybwl/056.wav,ボン,5,4.6,-0.21549431482950845,-0.47649288177490234,-0.9487670958536646,-0.4962536353058121,0.9400079077500179,-0.43402101387351866,-0.9709516527969483,0.30340136054421774,-0.20975056689342403,1.0
a2_candybwl_062,a2/candybwl/062.wav,ドン,5,4.6,-0.15582378705342612,-0.30449461936950684,-0.9283188674202293,-0.5580024055626001,0.6562718040313062,-0.03564145623806636,-0.8232834767109481,0.5356009070294785,-0.03560090702947846,1.0
a2_candybwl_063,a2/candybwl/063.wav,バン,5,4.6,-0.14102490743001303,-0.37297089894612623,-0.9360222494425781,-0.44052273853379564,0.3513380590627917,0.3752744272035804,-0.8099009385524625,0.30340136054421774,0.022448979591836747,1.0
a2_candybwl_065,a2/candybwl/065.wav,ドンッ,5,4.6,-0.15556732813517252,-0.3720466295878093,-0.9100553327426236,-0.10393272327297753,0.5415206557645016,-0.15420984766863555,-0.779861919504807,0.30340136054421774,-0.03560090702947846,1.0
a2_candybwl_075,a2/candybwl/075.wav,ドン,5,4.6,-0.10870019594828288,-0.3963907559712727,-0.9111972607963622,-0.4409312595130771,0.5166137550621399,0.08568724487819623,-0.7758561412246903,0.30340136054421774,-0.09365079365079368,1.0
a2_candybwl_090,a2/candybwl/090.wav,ダーン,5,4.6,-0.3507343928019206,-0.4431413014729817,-0.9449103600984656,0.9286727979453708,0.6405792736284392,-0.8171037340692998,-0.9605745002286936,0.5356009070294785,-0.1517006802721089,1.0
a2_coffcan_077,a2/coffcan/077.wav,カンッ,5,4.6,-0.4238489468892415,-0.39495722452799487,-0.9931803885391002,-0.988953836777165,0.4376408286295701,-0.11643091055246124,0.34675860885907706,0.5356009070294785,-0.32585034013605446,1.0
a2_coffcan_079,a2/coffcan/079.wav,カンッ,5,4.6,-0.4197119077046712,-0.4980812072753906,-0.9965573096564537,-0.9876888793066749,0.6558183218238021,-0.3275922445597279,0.11682446590917483,0.5356009070294785,-0.20975056689342403,0.8575963718820862
a2_colacan_044,a2/colacan/044.wav,カンッ,5,4.6,-0.196379025777181,-0.6585904757181804,-0.9650269534287342,-0.9884940158532581,-0.31063573618846374,1.0,-0.6521808297564469,0.5356009070294785,-0.32585034013605446,0.8575963718820862
a2_colacan_045,a2/colacan/045.wav,カンッ,5,4.6,-0.14469257990519205,-0.6954018274943035,-0.9717463813604601,-0.9901530005066155,-0.3746830157061327,1.0,-0.6468068990144542,0.5356009070294785,-0.32585034013605446,0.7414965986394557
a2_colacan_046,a2/colacan/046.wav,カンッ,5,4.6,-0.10809159278869629,-0.7804735501607258,-0.9814639668051203,-0.9935121570045956,-0.6310580997360349,1.0,-0.6853035412979338,0.5356009070294785,-0.32585034013605446,0.7414965986394557
a2_colacan_054,a2/colacan/054.wav,カンッ,5,4.6,-0.10854744911193848,-0.6286487579345703,-0.985389441283598,-0.9953674766396156,-0.46534370667868596,1.0,-0.7571039571919927,0.5356009070294785,-0.32585034013605446,0.3931972789115645
a2_colacan_055,a2/colacan/055.wav,カンッ,5,4.6,-0.15008020401000977,-0.6803423563639324,-0.9848329632587101,-0.9944286130958302,-0.4698006440306899,1.0,-0.6871944231488314,0.5356009070294785,-0.32585034013605446,0.8575963718820862
a2_colacan_056,a2/colacan/056.wav,カンッ,5,4.6,-0.11825060844421387,-0.7898453076680501,-0.9869365631632774,-0.9951663205993335,-0.3179038246371034,1.0,-0.7644239261112398,0.5356009070294785,-0.32585034013605446,0.6253968253968253
a2_colacan_059,a2/colacan/059.wav,カンッ,5,4.6,-0.10258944829305013,-0.7189558347066243,-0.9865383918531954,-0.9959825216214838,-0.34095176503097235,1.0,-0.7699246238837825,0.5356009070294785,-0.32585034013605446,0.3931972789115645
a2_colacan_063,a2/colacan/063.wav,カンッ,5,4.6,-0.34211524327596027,-0.46586195627848315,-0.9963107674206811,-0.9418313000581989,-0.02524723245173166,0.4058849468110266,0.6647086948332792,0.5356009070294785,-0.32585034013605446,0.6253968253968253
a2_colacan_073,a2/colacan/073.wav,カン,5,4.6,-0.3500501314798991,-0.5378613471984863,-0.9945948844502975,-0.9598108466275458,0.4730820012032704,-0.45554915357162773,0.78896518856196,0.5356009070294785,-0.32585034013605446,1.0
a2_colacan_076,a2/colacan/076.wav,カン,5,4.6,-0.3123632272084554,-0.5366133054097493,-0.9952178709465019,-0.9704401230605144,0.7653311766394659,-0.34501227873613627,-0.16380501665586022,0.5356009070294785,-0.32585034013605446,0.9736961451247166
a2_colacan_078,a2/colacan/078.wav,カン,5,4.6,-0.28974636395772296,-0.5484132766723633,-0.9965928224754527,-0.9571178788301314,0.6931764002355298,-0.5002699357930083,0.27455335053314656,0.5356009070294785,-0.38390022675736957,1.0
a2_metal05_050,a2/metal05/050.wav,ボッ,5,4.6,-0.26203123728434247,-0.5930210749308269,-0.7197222620619423,-0.356905882884314,1.0,-0.833067968561835,-0.8780823289908877,0.07120181405895698,-0.26780045351473925,0.044897959183673494
a2_metal05_055,a2/metal05/055.wav,トッ,5,4.6,-0.33198777834574383,-0.512141227722168,-0.6443483159384105,-0.048189568213942935,0.8979611775221568,-0.773852596822138,-0.8432149483034329,0.30340136054421774,-0.20975056689342403,0.3931972789115645
a2_metal05_072,a2/metal05/072.wav,ダッ,5,4.6,-0.29041552543640137,-0.5332099596659343,-0.7595159677749759,-0.25300608442016237,0.9450313599319404,-0.6966271326093649,-0.8535111217547584,0.5356009070294785,-0.09365079365079368,1.0
a2_metal10_055,a2/metal10/055.wav,カンッ,5,4.6,-0.2882200876871745,-0.580693244934082,-0.9373522334113072,-0.44989599137233405,0.11334522670743019,-0.3726683036361724,1.0,0.5356009070294785,-0.32585034013605446,0.6253968253968253
a2_metal10_083,a2/metal10/083.wav,テン,5,4.6,-0.41715367635091144,0.09151220321655273,-0.8009252038362235,-0.44605331425349704,0.33324315038360575,-0.1964210283316563,0.15159671986981715,0.7678004535147392,-0.38390022675736957,1.0
a2_metal15_037,a2/metal15/037.wav,カン,5,4.6,-0.4146599769592285,-0.500483512878418,-0.9807897562501967,-0.7899781067695562,-0.43410107130850784,0.11274007064506741,1.0,0.7678004535147392,-0.38390022675736957,0.6253968253968253
a2_metal15_073,a2/metal15/073.wav,カン,5,4.6,-0.41578086217244464,-0.17568135261535645,-0.985019454371518,-0.5699538644495998,-0.3895935686662889,0.09992899030419866,1.0,0.5356009070294785,-0.32585034013605446,1.0
a2_metal15_081,a2/metal15/081.wav,ティン,5,4.6,-0.3641306559244792,-0.07693998018900561,-0.9940048533042247,-0.47779647791157276,-0.5009075014479785,0.5914061547867291,1.0,0.5356009070294785,-0.32585034013605446,1.0
a2_metal15_087,a2/metal15/087.wav,ティン,5,4.6,-0.3274788061777751,-0.07514389355977369,-0.9935902582966255,-0.8237856535017765,-0.5420245128930152,-0.21369928366969393,1.0,0.5356009070294785,-0.32585034013605446,1.0
a2_metal15_091,a2/metal15/091.wav,ティン,5,4.6,-0.3523375193277995,-0.5281753540039062,-0.9925722420764486,-0.7932872100139303,-0.5089994882976598,0.2406058175831789,1.0,0.5356009070294785,-0.32585034013605446,1.0
a2_pan_042,a2/pan/042.wav,カン,5,4.6,-0.02960522969563802,-0.5157650311787922,-0.9988852155527501,-0.9977544089348243,1.0,-0.6974194368094193,-0.9215193858244957,0.5356009070294785,-0.1517006802721089,1.0
a2_pan_043,a2/pan/043.wav,カン,5,4.6,-0.039200544357299805,-0.5455420811971028,-0.9990194207562842,-0.997932478147536,1.0,-0.5459743634497816,-0.9625883648414545,0.5356009070294785,-0.09365079365079368,1.0
a2_pan_048,a2/pan/048.wav,カン,5,4.6,-0.06631008783976237,-0.5390534400939941,-0.9988428275441344,-0.9975790084795914,1.0,-0.632523319909611,-0.929378857644274,0.5356009070294785,-0.1517006802721089,1.0
a2_pan_051,a2/pan/051.wav,カン,5,4.6,-0.06727027893066406,-0.562136967976888,-0.9987012012698875,-0.9976389593088023,1.0,-0.6606656976051108,-0.9425248703187674,0.5356009070294785,-0.1517006802721089,1.0
a2_pan_053,a2/pan/053.wav,カン,5,4.6,-0.06792815526326497,-0.557896614074707,-0.9987891923608347,-0.9976190891752753,1.0,-0.2874243599930728,-0.922876711068661,0.5356009070294785,-0.09365079365079368,1.0
a2_pan_075,a2/pan/075.wav,トン,5,4.6,-0.11591688791910808,-0.6686307589213054,-0.9985396124130675,-0.9966565680622514,-0.07169838098100345,-0.49818775155568495,1.0,0.5356009070294785,-0.32585034013605446,1.0
a2_pan_090,a2/pan/090.wav,トン,5,4.6,-0.24815615018208823,-0.6410725911458333,-0.997872959189354,-0.9713095238285833,-0.7790258497522695,1.0,1.0,0.7678004535147392,-0.38390022675736957,0.5092970521541952
a2_trashbox_024,a2/trashbox/024.wav,ペン,5,4.6,-0.20581205685933432,-0.3746263186136882,-0.8758629542794527,-0.7358391509263172,0.07450475742015938,0.15369182616839838,0.5727935487870257,0.30340136054421774,-0.26780045351473925,1.0
a2_trashbox_025,a2/trashbox/025.wav,ペン,5,4.6,-0.20647676785786948,-0.3158822854359944,-0.9013144027376493,-0.6994390884543964,0.17072214576728206,0.07858517724783032,0.41351742643623446,0.5356009070294785,-0.26780045351473925,1.0
a2_trashbox_026,a2/trashbox/026.wav,ペン,5,4.6,-0.21661376953125,-0.6116571426391602,-0.9025240904601975,-0.6219148717081993,0.17398366062750492,-0.006099059622409864,0.4688237090062204,0.5356009070294785,-0.26780045351473925,1.0
a2_trashbox_039,a2/trashbox/039.wav,カン,5,4.6,-0.17819507916768393,-0.5055079460144043,-0.950086753868695,-0.8559185743249954,0.5313451754044278,-0.03918967521802652,-0.17904649518341142,0.5356009070294785,-0.20975056689342403,1.0
