audio_path,onomatopoeia,confidence,avg_acceptability,num_evaluators,total_score
RWCP-SSD/drysrc/a1/teak1/020.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/021.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/022.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/023.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/025.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/026.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/027.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/028.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/029.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/030.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/038.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/073.wav,タッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/077.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/078.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/080.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/085.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/086.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/087.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak1/088.wav,コッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/044.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/045.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/047.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/049.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/050.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/067.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/068.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/072.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/073.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/076.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/teak2/078.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood2/000.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood2/019.wav,カッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood2/056.wav,チャ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood3/008.wav,カタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood3/009.wav,カタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood3/060.wav,コロッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood3/079.wav,カラッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a1/wood3/090.wav,カラッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bank/063.wav,ボーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bank/070.wav,ボーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bank/071.wav,ボーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bank/075.wav,ボーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bank/078.wav,ボーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bank/092.wav,バン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bowl/064.wav,カーンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bowl/071.wav,カーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bowl/077.wav,ターン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/bowl/094.wav,ディン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/000.wav,ドンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/009.wav,ドゥン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/020.wav,ゴーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/024.wav,ドーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/028.wav,ドオオオオーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/043.wav,ガンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/050.wav,ダン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/056.wav,ボン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/062.wav,ドン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/063.wav,バン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/065.wav,ドンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/075.wav,ドン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/candybwl/090.wav,ダーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/coffcan/077.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/coffcan/079.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/044.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/045.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/046.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/054.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/055.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/056.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/059.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/063.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/073.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/076.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/colacan/078.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal05/050.wav,ボッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal05/055.wav,トッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal05/072.wav,ダッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal10/055.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal10/083.wav,テン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal15/037.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal15/073.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal15/081.wav,ティン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal15/087.wav,ティン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/metal15/091.wav,ティン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/042.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/043.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/048.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/051.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/053.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/075.wav,トン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/pan/090.wav,トン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/024.wav,ペン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/025.wav,ペン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/026.wav,ペン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/039.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/071.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/078.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a2/trashbox/098.wav,ドォン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/case1/039.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/case1/081.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/case1/092.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/case2/001.wav,パッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice1/010.wav,コッコロー,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice2/008.wav,コトトトト,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice2/009.wav,トコンコッココン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice2/063.wav,コトトトト,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice2/065.wav,コトトトト,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice2/069.wav,コトン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice2/078.wav,カタタタン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice3/077.wav,カラン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice3/083.wav,カラン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice3/086.wav,カラン,5,4.60,5,9.60
RWCP-SSD/drysrc/a3/dice3/090.wav,パンタララ,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/063.wav,ティン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/064.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/068.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/071.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/073.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/074.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/075.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/076.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/077.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/bottle2/078.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/000.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/001.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/002.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/003.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/004.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/005.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/006.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/007.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/008.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/009.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/017.wav,ティーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/050.wav,ピンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/081.wav,コン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china1/083.wav,コンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china3/074.wav,トン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china3/084.wav,コツ,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china4/005.wav,カンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/china4/020.wav,カロン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup1/014.wav,ティン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup1/016.wav,チン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup1/076.wav,ピン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup1/097.wav,カン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup2/002.wav,チィーン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup2/020.wav,チン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup2/033.wav,キン,5,4.60,5,9.60
RWCP-SSD/drysrc/a4/cup2/037.wav,キン,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl1/015.wav,ガラガラガラ,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl1/030.wav,バラバラバラ,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl1/086.wav,バラバラバラ,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl1/092.wav,ザザー,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl2/067.wav,ガラガラガラガラ,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl2/091.wav,ガラガラガランガラッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b1/particl2/092.wav,ジャラララー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/pump/053.wav,シューッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/pump/055.wav,スゥー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/pump/065.wav,スー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/pump/080.wav,スーポッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/pump/086.wav,スゥーポンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/spray/022.wav,ジーッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/spray/027.wav,シィー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/spray/033.wav,シー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/spray/058.wav,シュー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/spray/071.wav,シュー,5,4.60,5,9.60
RWCP-SSD/drysrc/b2/spray/094.wav,シュー,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/file/008.wav,シャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/file/028.wav,シャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/file/036.wav,シュ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp1/032.wav,ザッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp1/057.wav,ジャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp1/069.wav,シャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp1/081.wav,ザック,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/000.wav,サッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/008.wav,シュッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/011.wav,シャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/030.wav,ジッッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/049.wav,シュァ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/053.wav,シャ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/054.wav,シャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/sandpp2/069.wav,シュッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/saw1/010.wav,スゥッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/saw1/030.wav,スィッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/saw1/058.wav,サッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b3/saw1/062.wav,ジッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/aircap/030.wav,ツ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/010.wav,チャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/016.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/023.wav,ジッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/028.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/069.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/076.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b4/sticks/088.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/cap2/027.wav,バッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/cap2/030.wav,バッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/cap2/090.wav,パンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap1/063.wav,ツ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap1/066.wav,プッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap1/088.wav,パッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap2/030.wav,タッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap2/038.wav,トッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap2/058.wav,タッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap2/062.wav,タッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clap2/087.wav,タン,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/000.wav,タタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/010.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/011.wav,タタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/012.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/013.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/014.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/016.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/018.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/020.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/021.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/022.wav,パパパ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/023.wav,タタタン,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/026.wav,パパパ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/027.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/034.wav,タタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/037.wav,パパパ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/045.wav,パンパンパンパン,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/054.wav,パンパンパンパン,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/081.wav,パンパンパンパンパン,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps1/084.wav,トゥタッタッタッタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/009.wav,パッパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/025.wav,パパパ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/034.wav,パパパ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/047.wav,パパパパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/063.wav,パカティカティ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/081.wav,パパパパパパパパパッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/claps2/084.wav,タタタタタタゥタタ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clip1/010.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clip1/029.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clip1/042.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clip1/053.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clip1/058.wav,チッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/clip2/051.wav,ティッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/snap/031.wav,ブッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/snap/037.wav,ザッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/snap/042.wav,バッ,5,4.60,5,9.60
RWCP-SSD/drysrc/b5/snap/055.wav,ジュッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bell1/033.wav,チンチンチリーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bell2/003.wav,リンリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bell2/045.wav,リンリンリリーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bells1/017.wav,チリリ,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bells1/033.wav,チリリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bells1/049.wav,チャリチャリーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bells2/038.wav,チリチリチリーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bells4/021.wav,シャリリリ,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/bells4/033.wav,リンリーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coin1/026.wav,カッカラカラカラー,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coin1/083.wav,カッカラカラカラー,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coin1/090.wav,カッカラカラカラー,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coin2/055.wav,コットトト,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coins1/042.wav,カラララン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coins1/064.wav,コロコロコロ,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coins1/072.wav,コロン,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coins1/088.wav,カラカラカラ,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/coins2/031.wav,カタタタタタ,5,4.60,5,9.60
RWCP-SSD/drysrc/c1/tambouri/027.wav,チャリ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book1/070.wav,バタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book1/094.wav,ザク,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book1/098.wav,ザク,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book2/006.wav,ボッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book2/055.wav,ジッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book2/056.wav,シャバッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book2/086.wav,ンバッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/book2/095.wav,バタッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/crumple/002.wav,グシャ,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/crumple/006.wav,グシャン,5,4.60,5,9.60
RWCP-SSD/drysrc/c2/crumple/041.wav,グシャグシャグシャグシャ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/cymbals/009.wav,パァーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/cymbals/013.wav,カーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/cymbals/021.wav,カァァンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/cymbals/045.wav,クワァン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/cymbals/059.wav,カァンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/cymbals/083.wav,カーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/horn/019.wav,プーフィ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/horn/049.wav,プーフィ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/horn/056.wav,プーフィ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/horn/096.wav,プーフィ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/kara/089.wav,カラカラカララーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/maracas/032.wav,シャッシャッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/054.wav,チリリリンッ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/055.wav,チリリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/056.wav,チリリリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/057.wav,チリンリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/059.wav,チリリリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/060.wav,チリチリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/061.wav,チリチリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/066.wav,カララーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/085.wav,チリリリ,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/ring/096.wav,チリリリン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/000.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/001.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/002.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/003.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/004.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/005.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/006.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/007.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/008.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/009.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/010.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/011.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/012.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/013.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/014.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/015.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/016.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/017.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/018.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/019.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/060.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/061.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/062.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/063.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/064.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/065.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/066.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/067.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/068.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/069.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/070.wav,ポーン,5,4.60,5,9.60
RWCP-SSD/drysrc/c3/string/071.wav,ポーン,5,4.60,5,9.60
